District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
CAMPO GRANDE,-23.67453394045688,-46.68747548100228,Burger Company,-23.658193882299194,-46.691542476757434,Burger Joint
CAMPO GRANDE,-23.67453394045688,-46.68747548100228,M12 Suplementos Nutricionais,-23.660928723125334,-46.693064186711865,Sporting Goods Shop
CAMPO GRANDE,-23.67453394045688,-46.68747548100228,Bienal Pães e Doces,-23.660993641396605,-46.69443009441752,Bakery
CAMPO GRANDE,-23.67453394045688,-46.68747548100228,The Xtreme Burger,-23.66365633393845,-46.681600685176285,Burger Joint
CAMPO GRANDE,-23.67453394045688,-46.68747548100228,Fireworks Tattoo & Barbearia,-23.65892021489053,-46.69253442280672,Art Gallery
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Graveto's Paulista,-23.6336316753268,-46.77081061276764,Brazilian Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Sodiê Doces,-23.630051325861555,-46.769940355788044,Dessert Shop
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Academia Point Fitness,-23.63158046328382,-46.771491007284304,Gym
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Cabana do Açaí,-23.63686379624971,-46.76894080801808,Food
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,FF Academia,-23.629051794068182,-46.76795956258167,Gym / Fitness Center
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Padaria Moderna,-23.637317238306508,-46.76126084148493,Bakery
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Padaria Ypeaman,-23.641787715740058,-46.76351687795162,Bakery
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Academia Team Power,-23.63182,-46.758877,Gym
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Peg Pese Hortifruti,-23.6462932562611,-46.75351023674011,Supermarket
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Academia Via Esporte,-23.64635574020314,-46.752453695442135,Gym
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Adega do Baguinho,-23.639987130974355,-46.74816954319057,Bar
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Rei do Mate,-23.64902555678315,-46.75748505180649,Tea Room
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Açaí Mix Burger,-23.62227099915232,-46.760816329594206,Burger Joint
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,kida Sushi,-23.61904509008976,-46.764773448321755,Asian Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Associação Atlética Banco do Brasil (AABB),-23.649956599180108,-46.75227215740076,Athletics & Sports
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Padaria Marília,-23.622399655189408,-46.75462899245567,Bakery
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Sesc Campo Limpo,-23.647583219218248,-46.75621763630795,General Entertainment
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Hortifruti - Aguinaldo Ferreira,-23.644747430433515,-46.75624436215668,Farmers Market
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Expresso China,-23.637576160731285,-46.769344001246715,Chinese Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Subway,-23.632170692707295,-46.771918980468946,Sandwich Place
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Espetinho Bar,-23.61988320066572,-46.76212985057227,Bar
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Tezzomaki Temakeria & Sushi Bar,-23.63188059797741,-46.770950394818264,Sushi Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Churrasco Do Gordão,-23.646449021466516,-46.7636988672179,BBQ Joint
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Training Sports,-23.651635455397397,-46.75742490599921,Gym
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Padaria Belas Artes,-23.621721,-46.755458,Bakery
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Center Pães,-23.646165458055567,-46.75711159010567,Bakery
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Drogasil,-23.627545906412404,-46.767100535925834,Pharmacy
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Academia GR advanced,-23.632136772299596,-46.77142128220388,Gym / Fitness Center
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Supermercado Catanduva,-23.631997133519178,-46.75959807340847,Supermarket
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Chopperia e Espeto Villa Rica,-23.632272959308217,-46.77112383967284,Brewery
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Colegio Eag,-23.6190535030776,-46.757341898620254,College Academic Building
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,China in Box,-23.634021801562472,-46.77244122589576,Chinese Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Pizzaria Mannaggia,-23.644729477402304,-46.756263255677084,Pizza Place
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Espeto Express,-23.640301384200896,-46.747864498848756,BBQ Joint
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Academia Corpore Sano,-23.623431938452306,-46.772942642898,Gym
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Feira do Campo Limpo,-23.63051697089503,-46.7683329445728,Farmers Market
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Kitagawa Sushi,-23.648777111440488,-46.75286060444191,Japanese Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Praça da Pizza,-23.618964839119325,-46.75821353985911,Pizza Place
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Giraffa's,-23.649161595772537,-46.75740937097749,Brazilian Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,TS Tattoo Studio,-23.621229375863482,-46.75436854362488,Tattoo Parlor
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Restaurante do Alemão,-23.625646691103587,-46.764361375901245,Brazilian Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Energia Açaí,-23.648612243490977,-46.7528809860852,Snack Place
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Jardim Do Espeto,-23.618975189796625,-46.75825512078927,BBQ Joint
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Ginásio de Esportes de Taboão da Serra (CATS),-23.623360217518837,-46.768819572114154,Stadium
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Alfenas Show Bar,-23.641977034718547,-46.76652841724299,Nightclub
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Pastelaria Jubilo,-23.634203146663165,-46.77107998850933,Pastelaria
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Pç. Ns. Sra. do Bom Conselho,-23.646843624886305,-46.756653785705566,Park
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Spoleto,-23.64959746665927,-46.75214935940905,Italian Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Bola Lanches,-23.632031724326474,-46.7723413842654,Brazilian Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Feira do Inocoop,-23.64446246230386,-46.769244784504444,Flea Market
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Feijão de Corda,-23.639974804860437,-46.76656140991389,Brazilian Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Haná Japanese Food,-23.646335965708992,-46.75740294031245,Japanese Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Chilli Beans,-23.649589299964074,-46.75843133436514,Accessories Store
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Ragazzo,-23.643837494290608,-46.78005583709035,Fast Food Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,restaurante Discila,-23.639911990520485,-46.752135190429335,Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Subway,-23.640427,-46.747498,Sandwich Place
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,green shopping,-23.62586130091185,-46.765458461527636,Gift Shop
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Frango Frito,-23.65301513296851,-46.75905410737347,Fried Chicken Joint
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Centershop Morumbi Sul,-23.646167830378143,-46.757194120308846,Shopping Mall
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Padaria Sao Jose - Jd. Elga,-23.640594655344152,-46.773354293063335,Bakery
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Havaianas,-23.65044145548017,-46.75723628159049,Shoe Store
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,ATSUSHI Temakeria,-23.648508687472464,-46.76367478744239,Sushi Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Drogasil,-23.649933669167833,-46.757553084840964,Pharmacy
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Açaí Brow,-23.628904557175748,-46.761029373321314,Ice Cream Shop
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Horto,-23.653593969231828,-46.76648184529953,Park
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Dicíla,-23.643093111724543,-46.751516923043525,Southeastern Brazilian Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Drogasil,-23.618835910488222,-46.75828962701603,Pharmacy
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Farmácia Pague Menos,-23.626557812777502,-46.76255046940958,Pharmacy
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Cacau Show,-23.64984856,-46.75741105,Chocolate Shop
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Elen Days Pizzaria,-23.650392875911738,-46.76945266742736,Pizza Place
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Droga Raia,-23.652181986286358,-46.76844160856645,Pharmacy
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,AABB - Restaurante Social,-23.650014605425575,-46.7522175355917,Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Satmo,-23.636196898254422,-46.7694984700718,Food & Drink Shop
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,McDonald's,-23.63398236444251,-46.77381261938955,Fast Food Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Lig Lig,-23.646402334219566,-46.75732747097733,Chinese Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Lupo,-23.64961901990788,-46.757410168647766,Lingerie Store
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Padaria e Empório Esmeralda,-23.622128534827294,-46.76098174745049,Bakery
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Feira - Jardim Umarizal,-23.627584331784206,-46.753084520913646,Food Truck
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Restaurante Quatro Amigos,-23.651977796824408,-46.75806739565343,Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Estação Chopperia,-23.623269629978772,-46.76344401933994,Brewery
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Vivo,-23.64961220816777,-46.75745356179739,Mobile Phone Shop
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Alfino's,-23.646408784391312,-46.75730457906284,Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Frango Frito Morumbi Sul,-23.64642016592473,-46.75735726897739,Fried Chicken Joint
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Munhoz Atacadista,-23.626107650176706,-46.76490425995389,Shopping Mall
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Burger King,-23.64912443853341,-46.757393381095305,Fast Food Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Skina do Peixe,-23.620001829709953,-46.76208752228671,Seafood Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Hering,-23.6497706793064,-46.7572551754842,Clothing Store
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Lanchonete Nova Jóia,-23.62510142217089,-46.76498963983933,Snack Place
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Restaurante e Buffet Elizabete,-23.623069319009105,-46.75388272810132,Brazilian Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Zero Grau &  Fitness,-23.623126539639312,-46.75551844310038,Gym
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,McDonald's,-23.65047832306194,-46.7734498563544,Fast Food Restaurant
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Oi,-23.650627621461172,-46.756508872089434,Mobile Phone Shop
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,West Boi,-23.62682486270149,-46.76631608976322,Steakhouse
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Praça Marília,-23.622487598726956,-46.754422187805176,Plaza
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,O Senhor Dos Pastéis,-23.629131,-46.77001,Pastelaria
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Magazine Luiza,-23.625364279327226,-46.765179290061695,Convenience Store
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Praça do Campo Limpo,-23.634011031367752,-46.775727356784095,Plaza
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Mercado Novo Lider,-23.63989039559692,-46.74839454675441,Shopping Mall
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,DIA Supermercado,-23.638420765988396,-46.77976369857788,Grocery Store
CAMPO LIMPO,-23.63583507754878,-46.763442150705394,Loja Marisa,-23.650312691778456,-46.75735222155409,Clothing Store
CANGAIBA,-23.498862896096416,-46.51867652613966,Trilha do Tietê,-23.49524493757089,-46.522803444676775,Trail
CANGAIBA,-23.498862896096416,-46.51867652613966,Academia Conceito,-23.502171827147173,-46.52152940036904,Gym
CANGAIBA,-23.498862896096416,-46.51867652613966,Parque Ecológico do Tietê,-23.50330169614028,-46.51851131533937,Park
CANGAIBA,-23.498862896096416,-46.51867652613966,Laticinios Canteras,-23.499851457086184,-46.5197899831397,Steakhouse
CANGAIBA,-23.498862896096416,-46.51867652613966,Bar da Linguiça III,-23.49926130801247,-46.52138071416822,Brazilian Restaurant
CANGAIBA,-23.498862896096416,-46.51867652613966,Academia Don't Stop,-23.498481164547794,-46.51447615042518,Gym / Fitness Center
CANGAIBA,-23.498862896096416,-46.51867652613966,Ciclovia Parque Ecológico Tiête,-23.495633008582693,-46.51982143212664,Park
CANGAIBA,-23.498862896096416,-46.51867652613966,Pizzaria Boa Noite,-23.496880544350653,-46.51499451033621,Pizza Place
CANGAIBA,-23.498862896096416,-46.51867652613966,Di Mario Restaurante,-23.504197477506587,-46.52108278742,Brazilian Restaurant
CANGAIBA,-23.498862896096416,-46.51867652613966,Padaria Anjo da Guarda,-23.50586795693161,-46.529178859171175,Bakery
CANGAIBA,-23.498862896096416,-46.51867652613966,Sodiê Doces,-23.506623653593657,-46.53087628685717,Café
CANGAIBA,-23.498862896096416,-46.51867652613966,Big-to Paes eDoces,-23.49961356762059,-46.518581961026044,Bakery
CANGAIBA,-23.498862896096416,-46.51867652613966,CT Joaquim Grava - Corinthians,-23.49100710175905,-46.50817036146611,Soccer Field
CANGAIBA,-23.498862896096416,-46.51867652613966,PARCA'S BURGER,-23.511961541950143,-46.523348218779184,Burger Joint
CANGAIBA,-23.498862896096416,-46.51867652613966,Padaria BigTo,-23.499541477830263,-46.518548170648415,Bakery
CANGAIBA,-23.498862896096416,-46.51867652613966,Esporte Clube Banespa,-23.507397196685115,-46.51966775611561,General Entertainment
CANGAIBA,-23.498862896096416,-46.51867652613966,Smart Fit,-23.510436,-46.507752,Gym / Fitness Center
CANGAIBA,-23.498862896096416,-46.51867652613966,Laticínos Danfer,-23.503421396308333,-46.50438235205914,Cheese Shop
CANGAIBA,-23.498862896096416,-46.51867652613966,Restaurante Xuxa,-23.497979141767836,-46.51817455943807,Brazilian Restaurant
CANGAIBA,-23.498862896096416,-46.51867652613966,O Rei da Feijoada,-23.499157018672975,-46.52126908310531,Brazilian Restaurant
CANGAIBA,-23.498862896096416,-46.51867652613966,Centro de Excelência e Treinamento de Futebol Dr Joaquim Grava - Corinthians,-23.48972450279881,-46.50813880475078,Soccer Field
CANGAIBA,-23.498862896096416,-46.51867652613966,Toninho Bar Do Mocotó,-23.49565738115098,-46.49970648681663,Soup Place
CANGAIBA,-23.498862896096416,-46.51867652613966,Vila Penha Petiscaria Bar,-23.514248053867064,-46.52515609882374,Beer Garden
CANGAIBA,-23.498862896096416,-46.51867652613966,Padaria Anjo da Guarda II,-23.49743468239799,-46.505923839548274,Café
CANGAIBA,-23.498862896096416,-46.51867652613966,Pizzaria Trivial,-23.501338909496372,-46.50151584049816,Pizza Place
CANGAIBA,-23.498862896096416,-46.51867652613966,Praça Erva-de-passarinho,-23.511958826895825,-46.52715706819683,Plaza
CANGAIBA,-23.498862896096416,-46.51867652613966,Pizzeria La Traviata,-23.51231542164138,-46.531142765475174,Pizza Place
CANGAIBA,-23.498862896096416,-46.51867652613966,Arena Sertaneja,-23.49466347010786,-46.50859031711286,Concert Hall
CANGAIBA,-23.498862896096416,-46.51867652613966,Guanabara Sushi Bar,-23.51427454045333,-46.525135247740934,Bar
CANGAIBA,-23.498862896096416,-46.51867652613966,Pizzaria La Traviatta (Vila Rui Barbosa),-23.51228578700631,-46.53108273597825,Pizza Place
CANGAIBA,-23.498862896096416,-46.51867652613966,Drogaria São Paulo,-23.507274590581325,-46.533164378681036,Pharmacy
CANGAIBA,-23.498862896096416,-46.51867652613966,Didio Pizza,-23.513461110446745,-46.50911035902237,Pizza Place
CANGAIBA,-23.498862896096416,-46.51867652613966,Novos Veganos,-23.51440775573266,-46.52605725511391,Vegetarian / Vegan Restaurant
CANGAIBA,-23.498862896096416,-46.51867652613966,CT Portuguesa,-23.49509310387414,-46.51436527381413,Soccer Field
CANGAIBA,-23.498862896096416,-46.51867652613966,Padaria Nova Leste,-23.502997131822898,-46.502422664352274,Bakery
CANGAIBA,-23.498862896096416,-46.51867652613966,Jardim Danfer,-23.500680978701656,-46.50510139360832,Neighborhood
CANGAIBA,-23.498862896096416,-46.51867652613966,Cacau Show,-23.51569,-46.52042,Chocolate Shop
CANGAIBA,-23.498862896096416,-46.51867652613966,Cacau Show,-23.506585516536173,-46.53101555039467,Chocolate Shop
CANGAIBA,-23.498862896096416,-46.51867652613966,Pizzaria JB,-23.510271126979866,-46.53302989366094,Pizza Place
CANGAIBA,-23.498862896096416,-46.51867652613966,Guanabara Petiscaria & Cia,-23.514240573088156,-46.52516193654117,Bar
CANGAIBA,-23.498862896096416,-46.51867652613966,Academia Up Fitness Center,-23.51068310619325,-46.50533167709523,Gym
CANGAIBA,-23.498862896096416,-46.51867652613966,Lec Sport Futebol Society,-23.513599782638835,-46.528829257830715,Soccer Field
CANGAIBA,-23.498862896096416,-46.51867652613966,Academia Life Fitness,-23.4940670280914,-46.507830619812005,Gym
CANGAIBA,-23.498862896096416,-46.51867652613966,Supermercado Rossi,-23.488107073059698,-46.50408046072433,Grocery Store
CANGAIBA,-23.498862896096416,-46.51867652613966,Academia Biofit,-23.509278391937276,-46.53109018722487,Gym / Fitness Center
CANGAIBA,-23.498862896096416,-46.51867652613966,Estação Engenheiro Goulart (CPTM),-23.50015874755493,-46.52631546322446,Train Station
CANGAIBA,-23.498862896096416,-46.51867652613966,Loc Sport Tiquatira,-23.5137475248767,-46.52893435913806,Soccer Field
CANGAIBA,-23.498862896096416,-46.51867652613966,Prechan Padaria & Pizzaria,-23.500656907284426,-46.50188223653681,Bakery
CANGAIBA,-23.498862896096416,-46.51867652613966,Praça da Caminhada,-23.509132166678853,-46.525882912035215,Plaza
CANGAIBA,-23.498862896096416,-46.51867652613966,Olsen Beer,-23.51454407712977,-46.52728284004492,Bar
CANGAIBA,-23.498862896096416,-46.51867652613966,Padaria Giselle,-23.500157402230816,-46.52468001757721,Bakery
CANGAIBA,-23.498862896096416,-46.51867652613966,Periferia Invisível,-23.49356192782449,-46.50013411054871,Theater
CANGAIBA,-23.498862896096416,-46.51867652613966,Disk Gás Água e Ração,-23.50333092934807,-46.514271263287974,Pet Store
CANGAIBA,-23.498862896096416,-46.51867652613966,Pico do Açai,-23.514566,-46.526688,Ice Cream Shop
CANGAIBA,-23.498862896096416,-46.51867652613966,Governador Pizzabar,-23.514287477608704,-46.52547479107021,Pizza Place
CANGAIBA,-23.498862896096416,-46.51867652613966,Padaria Barra D'Ouro,-23.50230640979829,-46.53420078025769,Bakery
CANGAIBA,-23.498862896096416,-46.51867652613966,Padaria Nova Rio D' Ouro,-23.512387768394674,-46.51450771900938,Bakery
CANGAIBA,-23.498862896096416,-46.51867652613966,Supermercado Semar,-23.51168243700841,-46.51102330911799,Supermarket
CANGAIBA,-23.498862896096416,-46.51867652613966,Academia Danfer,-23.50468058469686,-46.506003735024315,Gym
CANGAIBA,-23.498862896096416,-46.51867652613966,Sorveteria Mil Graus,-23.512190501581323,-46.519634848891386,Gourmet Shop
CANGAIBA,-23.498862896096416,-46.51867652613966,Shangrilá Park Hotel,-23.511701314813322,-46.51404563875272,Hotel
CANGAIBA,-23.498862896096416,-46.51867652613966,Lavanderia santa amalia,-23.51043918024482,-46.50942581407715,Dry Cleaner
CANGAIBA,-23.498862896096416,-46.51867652613966,Dia da Pizza,-23.51029680476712,-46.508048163093605,Pizza Place
CANGAIBA,-23.498862896096416,-46.51867652613966,ilha du suco,-23.514283192728165,-46.52153410157938,Juice Bar
CANGAIBA,-23.498862896096416,-46.51867652613966,Extra Hipermercado,-23.516269447389902,-46.51808344850298,Big Box Store
CANGAIBA,-23.498862896096416,-46.51867652613966,Quiosque BONAFONT Extra,-23.514795,-46.519905,Liquor Store
CANGAIBA,-23.498862896096416,-46.51867652613966,Pizzaria São Judas,-23.514319011746448,-46.525509272756445,Pizza Place
CANGAIBA,-23.498862896096416,-46.51867652613966,Academia Cisper,-23.502761296881683,-46.501224332372104,Gym
CANGAIBA,-23.498862896096416,-46.51867652613966,Pizzaria Da Penha,-23.514406734883707,-46.52550678363285,Pizza Place
CANGAIBA,-23.498862896096416,-46.51867652613966,Viaduto Dos Nordestinos,-23.500354142565506,-46.53742673927233,Pier
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Fabrica de Cultura Capao Redondo,-23.674965924479807,-46.78350565708322,Public Art
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Drogaria São Paulo,-23.6674374992838,-46.78431852584417,Pharmacy
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Pit Stop SKOL - Estrada De Itapecerica,-23.662978607374853,-46.78370414707951,Beer Bar
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Estrada Mix,-23.660087176494937,-46.77722999656897,Nightclub
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Temakeria Delícia,-23.663901237544636,-46.779621082053914,Japanese Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Parque Santo Dias,-23.665573412104784,-46.7742861878805,Park
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Capão Pecado,-23.667984997589194,-46.77517657735293,Historic Site
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Academia Novo Espaço,-23.664278334149483,-46.76780498269996,Gym
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Restaurante Sabor Caseiro,-23.66284209179238,-46.76899442166316,Brazilian Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Chopperia Fortaleza,-23.660424772333418,-46.777784047277095,Bar
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Fitclass Academia,-23.65922272655907,-46.76589042900146,Gym / Fitness Center
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Superbom,-23.662471325174035,-46.776025046002935,Gluten-free Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Feijao de Corda,-23.659818662286536,-46.770641790077754,Brazilian Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Subway,-23.665867627749634,-46.7707453315599,Sandwich Place
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Subway,-23.665784,-46.782992,Sandwich Place
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Sodiê Doces,-23.65875267460638,-46.765167618348066,Dessert Shop
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Padaria São Pedro,-23.662528542318604,-46.78674775848427,Breakfast Spot
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Padaria Flor de Coimbra,-23.659708461495768,-46.76638982170938,Bakery
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Versatys Studio Hair,-23.67721841610825,-46.77386283874511,Salon / Barbershop
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Pizzaria Sidelli,-23.67092389923781,-46.76872525594969,Pizza Place
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Smart Fit,-23.65843894393867,-46.76556501481389,Gym / Fitness Center
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,McDonald's,-23.665553423209207,-46.77080220196351,Fast Food Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Sodiê Doces,-23.662978607374853,-46.78370414707951,Dessert Shop
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Padaria Elaine,-23.65943390732353,-46.77486859191418,Bakery
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Nicks - Burger & Açaí,-23.66327040805218,-46.769564229633566,Burger Joint
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Cacau Show,-23.6592041,-46.7666203,Chocolate Shop
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Mega Total Academia,-23.66352620011604,-46.76944059705101,Gym / Fitness Center
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Sacolão Cohab Adventista,-23.6701837240474,-46.77806752514679,Flea Market
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Estação Natural,-23.659005565481586,-46.76711900727544,Health Food Store
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Lan Chaves,-23.65621672141317,-46.77816214801867,Gaming Cafe
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Bar do Giba,-23.674659139168117,-46.792703813500374,Bar
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Crivansil,-23.661881560027034,-46.76880565733746,Bridal Shop
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Fami Fitness,-23.6768979338269,-46.7888784725599,Gym
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Eros Fitness Academia,-23.67051231850784,-46.76767151670948,Gym
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Pães e Doces Capão Redondo,-23.676026197779784,-46.77408301001504,Bakery
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Blue Shopping,-23.660583105788938,-46.767789259073375,Shopping Mall
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Rodoaçaí,-23.659749658360944,-46.765080220428906,Ice Cream Shop
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Carlinhos Espeto Chopp Bar,-23.670918939259405,-46.76871563185505,Brazilian Restaurant
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Drogaria São Paulo,-23.66026332582038,-46.76727037448651,Pharmacy
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Remaxx Fitness,-23.6655462307079,-46.798907186791666,Athletics & Sports
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Campo de Piquenique - UNASP-SP,-23.66899195775935,-46.78123601689559,Park
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Padaria Belas Artes,-23.669863625041444,-46.773082433088874,Bakery
CAPÃO REDONDO,-23.668736017307985,-46.78046388905168,Tropeiro Grill,-23.66948290872188,-46.78441304632047,Brazilian Restaurant
